# com1_x,com1_y,com1_x_dot,com1_y_dot,end1_x,end1_y,end1_x_dot,end1_y_dot,com2_x,com2_y,com2_x_dot,com2_y_dot,end2_x,end2_y,end2_x_dot,end2_y_dot,tau_force_1,tau_force_2,tau_grav_comp_1,tau_grav_comp_2
1.269805015885e-01,1.037880157645e-01,3.653350507610e-04,-4.469728768951e-04,2.539610031770e-01,2.075760315290e-01,7.306701015220e-04,-8.939457537902e-04,1.168256923537e-01,2.860483612090e-01,-7.375329909928e-05,-2.299726027265e-03,-2.030961846957e-02,3.645206908889e-01,-8.781766997206e-04,-3.705506300741e-03,3.442110724193e-01,-1.173259622867e-01,1.234275133858e+00,-2.732615580879e-01
1.273450492107e-01,1.033404008194e-01,3.182771915878e-04,-3.922088970432e-04,2.546900984214e-01,2.066808016389e-01,6.365543831756e-04,-7.844177940864e-04,1.167575835816e-01,2.837432526118e-01,3.432025374884e-05,-1.862344423015e-03,-2.117493125826e-02,3.608057035848e-01,-5.679138756779e-04,-2.940271051943e-03,3.396307723265e-01,-1.217401277338e-01,1.237014570561e+00,-2.748501001663e-01
1.276627219192e-01,1.029477024133e-01,4.389012044975e-04,-5.442697710226e-04,2.553254438385e-01,2.058954048266e-01,8.778024089950e-04,-1.088539542045e-03,1.167949129136e-01,2.818775869595e-01,7.364799853143e-05,-2.554671920716e-03,-2.173561801126e-02,3.578597690924e-01,-7.305064119322e-04,-4.020804299386e-03,3.361241510811e-01,-1.250966975839e-01,1.239594409569e+00,-2.760417320383e-01
1.281004615920e-01,1.024024986996e-01,3.196183946374e-04,-3.998268050708e-04,2.562009231839e-01,2.048049973992e-01,6.392367892749e-04,-7.996536101417e-04,1.168740111652e-01,2.793168191950e-01,5.660243766810e-05,-1.889100131364e-03,-2.245290085349e-02,3.538286409908e-01,-5.260319139387e-04,-2.978546652587e-03,3.313757401374e-01,-1.296301804458e-01,1.243204436021e+00,-2.776286343265e-01
1.284194554990e-01,1.020021737481e-01,3.951081791739e-04,-4.974362346240e-04,2.568389109980e-01,2.040043474962e-01,7.902163583479e-04,-9.948724692481e-04,1.169336299275e-01,2.774244559720e-01,1.803301044114e-04,-2.157037842596e-03,-2.297165114293e-02,3.508445644477e-01,-4.295561495251e-04,-3.319203215945e-03,3.278729133048e-01,-1.329703451894e-01,1.245839110051e+00,-2.787811166980e-01
1.288135992750e-01,1.015039735273e-01,2.952392342184e-04,-3.746732968700e-04,2.576271985500e-01,2.030079470545e-01,5.904784684368e-04,-7.493465937400e-04,1.171168651502e-01,2.752633704350e-01,-5.029997156158e-06,-1.907392441763e-03,-2.339346824957e-02,3.475187938154e-01,-6.005384627492e-04,-3.065438289786e-03,3.241253255658e-01,-1.365098200387e-01,1.249312807417e+00,-2.799867692847e-01
1.291082931971e-01,1.011288713856e-01,3.912853930668e-04,-4.995426979420e-04,2.582165863942e-01,2.022577427713e-01,7.825707861337e-04,-9.990853958841e-04,1.171155233843e-01,2.733526794228e-01,1.832825531437e-04,-2.188483835588e-03,-2.398553962556e-02,3.444476160743e-01,-4.160056798462e-04,-3.377882275293e-03,3.204620764487e-01,-1.400122527167e-01,1.251634357233e+00,-2.811638818220e-01
1.294986112058e-01,1.006285729590e-01,3.369757226696e-04,-4.336530551174e-04,2.589972224116e-01,2.012571459181e-01,6.739514453392e-04,-8.673061102347e-04,1.173018911985e-01,2.711601724077e-01,3.472843491940e-05,-2.163028494929e-03,-2.439344001463e-02,3.410631988973e-01,-6.044945755004e-04,-3.458750879623e-03,3.166697588827e-01,-1.435846094470e-01,1.255084123263e+00,-2.823480455079e-01
1.298348602106e-01,1.001943564983e-01,4.321195514884e-04,-5.599535095845e-04,2.596697204212e-01,2.003887129965e-01,8.642391029768e-04,-1.119907019169e-03,1.173410993833e-01,2.689931125163e-01,1.454867242748e-04,-2.611050963935e-03,-2.498752165447e-02,3.375975120361e-01,-5.732656544271e-04,-4.102194908702e-03,3.126099903817e-01,-1.474484430360e-01,1.257814215668e+00,-2.836099653095e-01
1.302657709369e-01,9.963347290053e-02,3.765083659824e-04,-4.922658131956e-04,2.605315418738e-01,1.992669458011e-01,7.530167319648e-04,-9.845316263912e-04,1.174919927190e-01,2.663764635881e-01,1.833151818805e-04,-2.198813230015e-03,-2.554755643574e-02,3.334859813751e-01,-3.863863682038e-04,-3.413094833638e-03,3.079384249394e-01,-1.518600627354e-01,1.261513444745e+00,-2.850265904205e-01
1.306413482877e-01,9.914049685958e-02,3.780432514305e-04,-4.981625233118e-04,2.612826965755e-01,1.982809937192e-01,7.560865028610e-04,-9.963250466237e-04,1.176786067806e-01,2.641738263658e-01,1.959555423029e-04,-2.217051088076e-03,-2.592548301418e-02,3.300666590125e-01,-3.641754182551e-04,-3.437777129528e-03,3.041411759983e-01,-1.554225142963e-01,1.264847443264e+00,-2.861515177203e-01
1.310184408257e-01,9.864161476578e-02,3.775343517864e-04,-5.014512611806e-04,2.620368816514e-01,1.972832295316e-01,7.550687035728e-04,-1.002902522361e-03,1.178778560843e-01,2.619529701182e-01,1.835523627625e-04,-2.276902356588e-03,-2.628116948277e-02,3.266227107049e-01,-3.879639780479e-04,-3.550902190814e-03,3.003415412221e-01,-1.589785699608e-01,1.268218569435e+00,-2.872573059586e-01
1.313950146464e-01,9.813944225481e-02,3.555659054195e-04,-4.760531166362e-04,2.627900292927e-01,1.962788845096e-01,7.111318108390e-04,-9.521062332724e-04,1.180651242497e-01,2.596721164850e-01,2.240375916802e-04,-2.064128170285e-03,-2.665978079336e-02,3.230653484604e-01,-2.630566274786e-04,-3.176150107298e-03,2.964055676670e-01,-1.626633461353e-01,1.271561730414e+00,-2.883849010788e-01
1.317497173883e-01,9.766274606058e-02,3.929336680076e-04,-5.300782724279e-04,2.634994347767e-01,1.953254921212e-01,7.858673360152e-04,-1.060156544856e-03,1.182917125047e-01,2.576048417693e-01,2.512488595663e-04,-2.306648868367e-03,-2.691600976722e-02,3.198841914174e-01,-2.833696168827e-04,-3.553141191877e-03,2.929681816502e-01,-1.658567452476e-01,1.274810747090e+00,-2.893469828902e-01
1.321415836463e-01,9.713187875995e-02,4.471644711365e-04,-6.083380875642e-04,2.642831672927e-01,1.942637575199e-01,8.943289422729e-04,-1.216676175128e-03,1.185461831478e-01,2.552943355309e-01,3.313466605451e-04,-2.561040632093e-03,-2.719080099705e-02,3.163249135420e-01,-2.316356211828e-04,-3.905405089057e-03,2.891341125449e-01,-1.694128122677e-01,1.278408428564e+00,-2.904016122425e-01
1.325873462423e-01,9.652251352110e-02,3.370966693605e-04,-4.630500303730e-04,2.651746924846e-01,1.930450270422e-01,6.741933387210e-04,-9.261000607459e-04,1.188809346062e-01,2.527286630392e-01,2.078046524145e-04,-2.069290357582e-03,-2.741282327217e-02,3.124122990363e-01,-2.585840338919e-04,-3.212480654419e-03,2.849994757641e-01,-1.732202437626e-01,1.282591156340e+00,-2.915110628793e-01
1.329236336458e-01,9.605887579190e-02,4.340199840384e-04,-6.005849316647e-04,2.658472672916e-01,1.921177515838e-01,8.680399680768e-04,-1.201169863329e-03,1.190915920940e-01,2.506563866662e-01,3.232681672797e-04,-2.566906412227e-03,-2.766408310356e-02,3.091950217486e-01,-2.215036335175e-04,-3.932642961124e-03,2.815309386450e-01,-1.764340802303e-01,1.285663188646e+00,-2.924314986561e-01
1.333562953528e-01,9.545731239552e-02,3.821315774386e-04,-5.338475411227e-04,2.667125907056e-01,1.909146247910e-01,7.642631548772e-04,-1.067695082245e-03,1.194185064282e-01,2.480850081805e-01,2.734363286239e-04,-2.332263966090e-03,-2.787557784912e-02,3.052553915699e-01,-2.173904976293e-04,-3.596832849935e-03,2.773798137208e-01,-1.802474017759e-01,1.289726974352e+00,-2.935043551156e-01
1.337373573706e-01,9.492270141298e-02,3.614054559563e-04,-5.091870532489e-04,2.674747147411e-01,1.898454028260e-01,7.228109119125e-04,-1.018374106498e-03,1.196952380068e-01,2.457491259231e-01,3.014341519575e-04,-2.132268381230e-03,-2.808423872754e-02,3.016528490203e-01,-1.199426079976e-04,-3.246162655962e-03,2.735686102928e-01,-1.837515072743e-01,1.293283801862e+00,-2.944715684341e-01
1.340977926238e-01,9.441282758936e-02,3.989688299657e-04,-5.666691782267e-04,2.681955852477e-01,1.888256551787e-01,7.979376599315e-04,-1.133338356453e-03,1.199989337370e-01,2.436139064833e-01,3.372513696796e-04,-2.379447950874e-03,-2.819771777373e-02,2.984021577880e-01,-1.234349205722e-04,-3.625557545294e-03,2.702044400142e-01,-1.868168004121e-01,1.296731677902e+00,-2.953028483481e-01
1.344955629555e-01,9.384531711957e-02,4.328284736511e-04,-6.203134158812e-04,2.689911259111e-01,1.876906342391e-01,8.656569473022e-04,-1.240626831762e-03,1.203390324559e-01,2.412308538073e-01,3.709978969474e-04,-2.614026193493e-03,-2.831306099920e-02,2.947710733754e-01,-1.236611534075e-04,-3.987425555223e-03,2.664580123762e-01,-1.902237477740e-01,1.300546550341e+00,-2.962103810223e-01
1.349269594086e-01,9.322400777021e-02,3.906000629787e-04,-5.653316147107e-04,2.698539188173e-01,1.864480155404e-01,7.812001259574e-04,-1.130663229421e-03,1.207135177346e-01,2.386125702198e-01,3.538368568589e-04,-2.352510703306e-03,-2.842688334806e-02,2.907771248993e-01,-7.352641223951e-05,-3.574358177190e-03,2.623502415512e-01,-1.939516928065e-01,1.304695148961e+00,-2.971834032317e-01
1.353163739866e-01,9.265785952153e-02,3.900615360992e-04,-5.696409669848e-04,2.706327479732e-01,1.853157190431e-01,7.801230721983e-04,-1.139281933970e-03,1.210699934272e-01,2.362566893186e-01,4.250043766703e-04,-2.181910882863e-03,-2.849276111878e-02,2.871976595941e-01,6.988568114230e-05,-3.224539831757e-03,2.587048984753e-01,-1.972435685410e-01,1.308476753793e+00,-2.980250024140e-01
1.357052353644e-01,9.208739921776e-02,3.455661821337e-04,-5.092460041089e-04,2.714104707288e-01,1.841747984355e-01,6.911323642673e-04,-1.018492008218e-03,1.214962345261e-01,2.340719104137e-01,2.504362285853e-04,-2.342549092066e-03,-2.841800167657e-02,2.839690223919e-01,-1.902599070968e-04,-3.666606175913e-03,2.555510207153e-01,-2.000342484490e-01,1.312393013054e+00,-2.987253794691e-01
1.360498452411e-01,9.157750602564e-02,3.745639348617e-04,-5.564615982943e-04,2.720996904822e-01,1.831550120513e-01,7.491278697235e-04,-1.112923196589e-03,1.217506109356e-01,2.317261380367e-01,3.472842026837e-04,-2.356806763940e-03,-2.859846861099e-02,2.802972640222e-01,-5.455946435606e-05,-3.600690331291e-03,2.516987954112e-01,-2.035559071223e-01,1.315617800083e+00,-2.995918665100e-01
1.364232701330e-01,9.102027997228e-02,3.989660959769e-04,-5.979794777815e-04,2.728465402659e-01,1.820405599446e-01,7.979321919538e-04,-1.195958955563e-03,1.221007671203e-01,2.293661542749e-01,3.624955039595e-04,-2.582951366677e-03,-2.864500602539e-02,2.766917486053e-01,-7.294118403474e-05,-3.969943777792e-03,2.480467425799e-01,-2.068403576306e-01,1.319260703236e+00,-3.003823347732e-01
1.368209244019e-01,9.042142802347e-02,3.169802348478e-04,-4.796377329692e-04,2.736418488038e-01,1.808428560469e-01,6.339604696956e-04,-9.592754659384e-04,1.224670258380e-01,2.267794743514e-01,2.827854719791e-04,-2.114972599715e-03,-2.870779712783e-02,2.727160926558e-01,-6.838952573750e-05,-3.270669733492e-03,2.440082955280e-01,-2.104764093228e-01,1.323126787807e+00,-3.012372773963e-01
1.371370632824e-01,8.994123567247e-02,3.690239726752e-04,-5.626658730569e-04,2.742741265647e-01,1.798824713449e-01,7.380479453504e-04,-1.125331746114e-03,1.227525495211e-01,2.246620614526e-01,3.100676585983e-04,-2.573497033835e-03,-2.876902752256e-02,2.694416515603e-01,-1.179126281538e-04,-4.021662321555e-03,2.406726240377e-01,-2.134839738720e-01,1.326189092105e+00,-3.019282340799e-01
1.375049319276e-01,8.937781433655e-02,3.285685823572e-04,-5.054923404198e-04,2.750098638553e-01,1.787556286731e-01,6.571371647145e-04,-1.010984680840e-03,1.230672333973e-01,2.220850303480e-01,2.840292544883e-04,-2.319357174643e-03,-2.887539706072e-02,2.654144320230e-01,-8.907865573796e-05,-3.627729668447e-03,2.365390349622e-01,-2.172264575661e-01,1.329717490054e+00,-3.027672427302e-01
1.378325706315e-01,8.887171919739e-02,2.764379702827e-04,-4.287320691930e-04,2.756651412631e-01,1.777434383948e-01,5.528759405655e-04,-8.574641383860e-04,1.233550406451e-01,2.197628773454e-01,2.748354125263e-04,-1.865292464016e-03,-2.895505997295e-02,2.617823162961e-01,-3.205115512948e-06,-2.873120789646e-03,2.328272563231e-01,-2.205813233347e-01,1.332875042713e+00,-3.034994791461e-01
1.381083413650e-01,8.844255788588e-02,3.034747345671e-04,-4.738939401926e-04,2.762166827301e-01,1.768851157718e-01,6.069494691341e-04,-9.477878803852e-04,1.236318779756e-01,2.178958138644e-01,1.996490827651e-04,-2.463193684745e-03,-2.895292677880e-02,2.589065119571e-01,-2.076513036038e-04,-3.978599489106e-03,2.299535851783e-01,-2.231482133235e-01,1.335601658412e+00,-3.040468661019e-01
1.384110024640e-01,8.796814421664e-02,2.808841160348e-04,-4.419492126700e-04,2.768220049279e-01,1.759362884333e-01,5.617682320697e-04,-8.838984253400e-04,1.238374315961e-01,2.154295830854e-01,2.089390164106e-04,-2.250647578383e-03,-2.914714173573e-02,2.549228777375e-01,-1.438901992485e-04,-3.617396731426e-03,2.257757360017e-01,-2.269825573595e-01,1.338398313012e+00,-3.048434616956e-01
1.386911805268e-01,8.752574732091e-02,2.584629118156e-04,-4.095540736222e-04,2.773823610536e-01,1.750514946418e-01,5.169258236313e-04,-8.191081472443e-04,1.240510683603e-01,2.131764822616e-01,2.170541708319e-04,-2.025133671092e-03,-2.928022433297e-02,2.513014698813e-01,-8.281748196745e-05,-3.231159194939e-03,2.220212455484e-01,-2.304126101470e-01,1.341033752813e+00,-3.055343492019e-01
1.389490383583e-01,8.711581222322e-02,2.552117211086e-04,-4.070606967991e-04,2.778980767165e-01,1.742316244464e-01,5.104234422173e-04,-8.141213935982e-04,1.242716584279e-01,2.111494196652e-01,1.328532416307e-04,-2.385308330005e-03,-2.935475986067e-02,2.480672148839e-01,-2.447169589559e-04,-3.956495266411e-03,2.187124550233e-01,-2.334172461397e-01,1.343507010475e+00,-3.061224288112e-01
1.392036534587e-01,8.670837827886e-02,2.331436665379e-04,-3.742942816720e-04,2.784073069174e-01,1.734167565577e-01,4.662873330757e-04,-7.485885633439e-04,1.244113594581e-01,2.087614614812e-01,1.407903236675e-04,-2.166770451340e-03,-2.958458800112e-02,2.441061664046e-01,-1.847066857408e-04,-3.584952339335e-03,2.145215784035e-01,-2.373024850716e-01,1.345793510140e+00,-3.068587680978e-01
1.394362936387e-01,8.633377100712e-02,2.236765637616e-04,-3.612564429994e-04,2.788725872774e-01,1.726675420142e-01,4.473531275232e-04,-7.225128859988e-04,1.245576775348e-01,2.065925863200e-01,1.275939355805e-04,-2.177002094597e-03,-2.975723220774e-02,2.405176306258e-01,-1.921652563623e-04,-3.631491303195e-03,2.107603984181e-01,-2.407797308735e-01,1.347919881060e+00,-3.074943456888e-01
1.396595019745e-01,8.597222521388e-02,2.246461141796e-04,-3.649313990510e-04,2.793190039491e-01,1.719444504278e-01,4.492922283592e-04,-7.298627981021e-04,1.246911943142e-01,2.044135201331e-01,1.157361979119e-04,-2.318360369689e-03,-2.993661532065e-02,2.368825898384e-01,-2.178198325353e-04,-3.906857941277e-03,2.069459745177e-01,-2.443174798591e-01,1.349946355505e+00,-3.081178431060e-01
1.398836710490e-01,8.560700072923e-02,1.839529265934e-04,-3.005830183618e-04,2.797673420980e-01,1.712140014585e-01,3.679058531868e-04,-6.011660367236e-04,1.248141415769e-01,2.020928882304e-01,7.946428467865e-05,-2.048593352797e-03,-3.013905894415e-02,2.329717750024e-01,-2.089772838295e-04,-3.496020668870e-03,2.028327160582e-01,-2.481486274983e-01,1.351959345945e+00,-3.087662306002e-01
1.400673008867e-01,8.530622030259e-02,1.775711257236e-04,-2.915603130380e-04,2.801346017734e-01,1.706124406052e-01,3.551422514471e-04,-5.831206260760e-04,1.248997240828e-01,2.000425739449e-01,7.230471694206e-05,-2.075001399036e-03,-3.033515360773e-02,2.294727072847e-01,-2.105328175630e-04,-3.566882171996e-03,1.991375536769e-01,-2.516094887017e-01,1.353578152628e+00,-3.093275123135e-01
1.402445684323e-01,8.501447538654e-02,1.730569817663e-04,-2.854843438326e-04,2.804891368645e-01,1.700289507731e-01,3.461139635326e-04,-5.709686876653e-04,1.249785947789e-01,1.979658672141e-01,6.920285644064e-05,-2.112391359143e-03,-3.053194730673e-02,2.259027836552e-01,-2.077082506513e-04,-3.653814030620e-03,1.953708363484e-01,-2.551472512892e-01,1.355133406273e+00,-3.098768127209e-01
1.404173347261e-01,8.472881510099e-02,1.462698383194e-04,-2.424065629048e-04,2.808346694522e-01,1.694576302020e-01,2.925396766388e-04,-4.848131258097e-04,1.250548600328e-01,1.958517768496e-01,5.950739213029e-05,-1.860183405971e-03,-3.072494938661e-02,2.222459234972e-01,-1.735248923783e-04,-3.235553686133e-03,1.915209741105e-01,-2.587713255436e-01,1.356647967252e+00,-3.104133660763e-01
1.405633952550e-01,8.448628240357e-02,1.464050822448e-04,-2.435803169161e-04,2.811267905101e-01,1.689725648071e-01,2.928101644896e-04,-4.871606338322e-04,1.251200233237e-01,1.939903303358e-01,4.680356434303e-05,-2.021218275850e-03,-3.088674386274e-02,2.190080958644e-01,-1.992030358036e-04,-3.555275917867e-03,1.881213520016e-01,-2.619780033156e-01,1.357929780120e+00,-3.108656116188e-01
1.407095892156e-01,8.424257535694e-02,1.715911345287e-04,-2.866070742765e-04,2.814191784312e-01,1.684851507139e-01,3.431822690574e-04,-5.732141485531e-04,1.251739509547e-01,1.919676738069e-01,6.602152079312e-05,-2.417353468192e-03,-3.107127652178e-02,2.154501968999e-01,-2.111392274711e-04,-4.261492787830e-03,1.843789203781e-01,-2.655254087670e-01,1.359190256704e+00,-3.113407775700e-01
1.408808883410e-01,8.395579372653e-02,1.138345238978e-04,-1.910184888828e-04,2.817617766820e-01,1.679115874531e-01,2.276690477957e-04,-3.820369777657e-04,1.252502778178e-01,1.895483784185e-01,3.514445357947e-05,-1.774679392124e-03,-3.126122104642e-02,2.111851693838e-01,-1.573801406367e-04,-3.167321806481e-03,1.799239483374e-01,-2.697494157976e-01,1.360693369028e+00,-3.118713610779e-01
1.409945933303e-01,8.376469812284e-02,1.239853351405e-04,-2.086948595150e-04,2.819891866607e-01,1.675293962457e-01,2.479706702810e-04,-4.173897190300e-04,1.252913615818e-01,1.877727066355e-01,4.781219162554e-05,-1.966760729623e-03,-3.140646349714e-02,2.080160170253e-01,-1.523462870299e-04,-3.516131740217e-03,1.766095535282e-01,-2.729090293782e-01,1.361672014899e+00,-3.122426424892e-01
1.411184241691e-01,8.355591158035e-02,1.116089808056e-04,-1.884975365180e-04,2.822368483382e-01,1.671118231607e-01,2.232179616112e-04,-3.769950730360e-04,1.253465277877e-01,1.858047982466e-01,6.235816311723e-05,-1.727092916394e-03,-3.154379276275e-02,2.044977733325e-01,-9.850163537677e-05,-3.077190759753e-03,1.729539805697e-01,-2.763946909292e-01,1.362758583664e+00,-3.126262170199e-01
1.412299072249e-01,8.336733955960e-02,1.165000960812e-04,-1.973590359025e-04,2.824598144498e-01,1.667346791192e-01,2.330001921624e-04,-3.947180718050e-04,1.254144450899e-01,1.840768809006e-01,6.472294407780e-05,-1.918582395000e-03,-3.163092426991e-02,2.014190826820e-01,-1.035543040068e-04,-3.442446718195e-03,1.697881584121e-01,-2.794063351569e-01,1.363773174984e+00,-3.129351737647e-01
1.413462693853e-01,8.316989918753e-02,1.268229204961e-04,-2.155340677311e-04,2.826925387706e-01,1.663397983751e-01,2.536458409923e-04,-4.310681354622e-04,1.254862880307e-01,1.821573433272e-01,8.383545803209e-05,-2.118767062359e-03,-3.171996270918e-02,1.979748882794e-01,-8.597492492810e-05,-3.806465989255e-03,1.662549255702e-01,-2.827774115754e-01,1.364834069738e+00,-3.132557527338e-01
1.414729279264e-01,8.295426850939e-02,1.025480943253e-04,-1.748888805624e-04,2.829458558528e-01,1.659085370188e-01,2.050961886507e-04,-3.497777611248e-04,1.255788571110e-01,1.800375039654e-01,8.630895686206e-05,-1.672817883308e-03,-3.178814163089e-02,1.941664709121e-01,-3.247827492657e-05,-2.995858005492e-03,1.623783292812e-01,-2.864760635904e-01,1.366017470860e+00,-3.135760659283e-01
1.415753678958e-01,8.277931628838e-02,1.118347634669e-04,-1.912681632475e-04,2.831507357916e-01,1.655586325768e-01,2.236695269337e-04,-3.825363264949e-04,1.256705128181e-01,1.783640756472e-01,1.077098978801e-04,-1.808597739513e-03,-3.180971015535e-02,1.911695187176e-01,-8.249731173526e-06,-3.234659152531e-03,1.593598085622e-01,-2.893495598061e-01,1.367008042339e+00,-3.138016812694e-01
1.416870734237e-01,8.258797263901e-02,1.103997506127e-04,-1.894006726547e-04,2.833741468474e-01,1.651759452780e-01,2.207995012254e-04,-3.788013453095e-04,1.257844226318e-01,1.765548213930e-01,1.199834278015e-04,-1.775035652362e-03,-3.180530158384e-02,1.879336975079e-01,1.916735437771e-05,-3.171269959415e-03,1.561283959240e-01,-2.924216962014e-01,1.368116034879e+00,-3.140198780261e-01
1.417973465505e-01,8.239849823416e-02,1.144586206285e-04,-1.969687438821e-04,2.835946931010e-01,1.647969964683e-01,2.289172412571e-04,-3.939374877642e-04,1.259103393612e-01,1.747792099343e-01,1.511269490430e-04,-1.622754322512e-03,-3.177401437853e-02,1.847614234002e-01,7.333665682887e-05,-2.851571157259e-03,1.529874090217e-01,-2.954042805476e-01,1.369236655687e+00,-3.142084407752e-01
1.419116683310e-01,8.220145005718e-02,1.169090747723e-04,-2.018305252818e-04,2.838233366621e-01,1.644029001144e-01,2.338181495445e-04,-4.036610505637e-04,1.260659814105e-01,1.731560060790e-01,1.448936438384e-04,-2.006348701551e-03,-3.169137384109e-02,1.819091120436e-01,5.596913813232e-05,-3.609036352538e-03,1.502177382025e-01,-2.980084985740e-01,1.370448439766e+00,-3.143539066420e-01
1.420284338421e-01,8.199953646437e-02,1.089044613540e-04,-1.886294819634e-04,2.840568676841e-01,1.639990729287e-01,2.178089227079e-04,-3.772589639269e-04,1.262187303942e-01,1.711490671141e-01,1.730275305502e-04,-1.365820820086e-03,-3.161940689570e-02,1.782990612995e-01,1.282461383924e-04,-2.354382676246e-03,1.466796544038e-01,-3.013762862091e-01,1.371673732475e+00,-3.145148763115e-01
1.421372130110e-01,8.181083471928e-02,1.106287483738e-04,-1.922051281679e-04,2.842744260220e-01,1.636216694386e-01,2.212574967475e-04,-3.844102563358e-04,1.263946033717e-01,1.697829679953e-01,1.679159617716e-04,-1.751257196861e-03,-3.148521927863e-02,1.759442665520e-01,1.145744267957e-04,-3.118104137387e-03,1.444590472733e-01,-3.034370481872e-01,1.372882115487e+00,-3.145979403048e-01
1.422477117709e-01,8.161855485080e-02,1.132244018076e-04,-1.973315026615e-04,2.844954235419e-01,1.632371097016e-01,2.264488036153e-04,-3.946630053230e-04,1.265681767349e-01,1.680313474914e-01,1.910175649907e-04,-1.561805356688e-03,-3.135907007198e-02,1.728255852811e-01,1.555863263660e-04,-2.728947708052e-03,1.414665152092e-01,-3.062660180343e-01,1.374099478445e+00,-3.146924396635e-01
1.423607992635e-01,8.142114487682e-02,1.064765404819e-04,-1.861689052487e-04,2.847215985270e-01,1.628422897536e-01,2.129530809638e-04,-3.723378104975e-04,1.267632335971e-01,1.664692648919e-01,1.866624436785e-04,-1.517321142408e-03,-3.119513133289e-02,1.700962400302e-01,1.603718063932e-04,-2.662304474318e-03,1.389011086973e-01,-3.086627795834e-01,1.375380067415e+00,-3.147544469374e-01
1.424671540447e-01,8.123490640358e-02,1.141883610318e-04,-2.002598580025e-04,2.849343080894e-01,1.624698128072e-01,2.283767220635e-04,-4.005197160049e-04,1.269538025203e-01,1.649517193550e-01,2.138294190907e-04,-1.326497481097e-03,-3.102670304889e-02,1.674336259028e-01,1.992821161178e-04,-2.252475246190e-03,1.364069228539e-01,-3.109971980427e-01,1.376598613264e+00,-3.147985653015e-01
1.425812016199e-01,8.103456635674e-02,1.243637808891e-04,-2.188194262570e-04,2.851624032398e-01,1.620691327135e-01,2.487275617782e-04,-4.376388525139e-04,1.271700641794e-01,1.636250241650e-01,2.374583675553e-04,-1.581964411252e-03,-3.082227488109e-02,1.651809156165e-01,2.261891733324e-04,-2.726289969990e-03,1.343586407354e-01,-3.128728952178e-01,1.377929027881e+00,-3.148221452113e-01
1.427053974409e-01,8.081565158583e-02,1.139073200852e-04,-2.011391242316e-04,2.854107948817e-01,1.616313031717e-01,2.278146401704e-04,-4.022782484632e-04,1.274113308356e-01,1.620428382589e-01,2.254370296974e-04,-1.315107292956e-03,-3.058813321056e-02,1.624543733461e-01,2.230594192245e-04,-2.227936337449e-03,1.318662401355e-01,-3.151758579179e-01,1.379389306770e+00,-3.148363427559e-01
1.428191629734e-01,8.061443225368e-02,1.113749697928e-04,-1.973155366516e-04,2.856383259468e-01,1.612288645074e-01,2.227499395857e-04,-3.946310733032e-04,1.276391211938e-01,1.607275687600e-01,2.255568548570e-04,-1.279319170166e-03,-3.036008355919e-02,1.602262730127e-01,2.283637701284e-04,-2.164007267029e-03,1.298661894535e-01,-3.170010010006e-01,1.380740469511e+00,-3.148358260775e-01
1.429304016046e-01,8.041703984331e-02,1.183016872628e-04,-2.102652336360e-04,2.858608032091e-01,1.608340796866e-01,2.366033745256e-04,-4.205304672720e-04,1.278668821761e-01,1.594481083236e-01,2.437956777525e-04,-1.240417673045e-03,-3.012703885689e-02,1.580621369607e-01,2.509879809794e-04,-2.060304878819e-03,1.279350981038e-01,-3.187597847920e-01,1.382071644282e+00,-3.148252975160e-01
1.430485485883e-01,8.020668766859e-02,1.357046983338e-04,-2.420291960376e-04,2.860970971767e-01,1.604133753372e-01,2.714093966676e-04,-4.840583920752e-04,1.281124957545e-01,1.582075391100e-01,2.814771995297e-04,-1.205126349316e-03,-2.987210566775e-02,1.560017028827e-01,2.915450023919e-04,-1.926194306556e-03,1.261295972150e-01,-3.203808752989e-01,1.383492878415e+00,-3.148067268696e-01
1.431840484729e-01,7.996454378613e-02,1.053915019154e-04,-1.887134122748e-04,2.863680969457e-01,1.599290875723e-01,2.107830038308e-04,-3.774268245496e-04,1.283952088255e-01,1.570022088668e-01,2.252697939931e-04,-1.159324645350e-03,-2.957767929473e-02,1.540753301614e-01,2.397565841555e-04,-1.941222466151e-03,1.244976508666e-01,-3.217995336513e-01,1.385124899259e+00,-3.147833864540e-01
1.432893155842e-01,7.977576097666e-02,1.255559306496e-04,-2.255174146891e-04,2.865786311684e-01,1.595515219533e-01,2.511118612991e-04,-4.510348293783e-04,1.286221648042e-01,1.558427844712e-01,2.675574697351e-04,-1.151459221314e-03,-2.933430156011e-02,1.521340469891e-01,2.840030781711e-04,-1.851883613249e-03,1.227997454290e-01,-3.233304076928e-01,1.386407373126e+00,-3.147506637760e-01
1.434146939966e-01,7.955014485133e-02,1.197196011157e-04,-2.158330445719e-04,2.868293879932e-01,1.591002897027e-01,2.394392022313e-04,-4.316660891437e-04,1.288909201225e-01,1.546911665862e-01,2.580328633972e-04,-1.097706541882e-03,-2.904754774824e-02,1.502820434698e-01,2.766265245631e-04,-1.763746994619e-03,1.212344957215e-01,-3.246951819743e-01,1.387931754060e+00,-3.147147992247e-01
