# theta1,theta2,theta1_dot,theta2_dot
4.533807933330535889e-01,3.490599822998046875e+01,-3.747999668121337891e-03,9.834289550781250000e-03
4.496327936649322510e-01,3.491583251953125000e+01,-4.089057445526123047e-03,9.887695312500000000e-03
4.455437362194061279e-01,3.492572021484375000e+01,-4.459083080291748047e-03,9.349822998046875000e-03
4.410846531391143799e-01,3.493507003784179688e+01,-4.470378160476684570e-03,9.090423583984375000e-03
4.366142749786376953e-01,3.494416046142578125e+01,-4.804521799087524414e-03,7.667541503906250000e-03
4.318097531795501709e-01,3.495182800292968750e+01,-5.082756280899047852e-03,8.789062500000000000e-03
4.267269968986511230e-01,3.496061706542968750e+01,-5.411267280578613281e-03,7.705688476562500000e-03
4.213157296180725098e-01,3.496832275390625000e+01,-5.543023347854614258e-03,7.659912109375000000e-03
4.157727062702178955e-01,3.497598266601562500e+01,-5.798161029815673828e-03,7.812500000000000000e-03
4.099745452404022217e-01,3.498379516601562500e+01,-6.122350692749023438e-03,7.865905761718750000e-03
4.038521945476531982e-01,3.499166107177734375e+01,-6.314277648925781250e-03,7.469177246093750000e-03
3.975379168987274170e-01,3.499913024902343750e+01,-6.437242031097412109e-03,7.644653320312500000e-03
3.911006748676300049e-01,3.500677490234375000e+01,-6.654262542724609375e-03,7.621765136718750000e-03
3.844464123249053955e-01,3.501439666748046875e+01,-6.913453340530395508e-03,7.530212402343750000e-03
3.775329589843750000e-01,3.502192687988281250e+01,-7.191419601440429688e-03,7.431030273437500000e-03
3.703415393829345703e-01,3.502935791015625000e+01,-8.015185594558715820e-03,8.239746093750000000e-03
3.623263537883758545e-01,3.503759765625000000e+01,-6.672471761703491211e-03,6.347656250000000000e-03
3.556538820266723633e-01,3.504394531250000000e+01,-7.766485214233398438e-03,7.186889648437500000e-03
3.478873968124389648e-01,3.505113220214843750e+01,-8.607506752014160156e-03,8.193969726562500000e-03
3.392798900604248047e-01,3.505932617187500000e+01,-7.510393857955932617e-03,6.469726562500000000e-03
3.317694962024688721e-01,3.506579589843750000e+01,-8.159935474395751953e-03,7.289886474609375000e-03
3.236095607280731201e-01,3.507308578491210938e+01,-8.337527513504028320e-03,7.114410400390625000e-03
3.152720332145690918e-01,3.508020019531250000e+01,-8.435904979705810547e-03,6.755828857421875000e-03
3.068361282348632812e-01,3.508695602416992188e+01,-9.332597255706787109e-03,7.114410400390625000e-03
2.975035309791564941e-01,3.509407043457031250e+01,-7.688224315643310547e-03,6.000518798828125000e-03
2.898153066635131836e-01,3.510007095336914062e+01,-8.677840232849121094e-03,6.267547607421875000e-03
2.811374664306640625e-01,3.510633850097656250e+01,-8.664608001708984375e-03,6.011962890625000000e-03
2.724728584289550781e-01,3.511235046386718750e+01,-8.841574192047119141e-03,5.958557128906250000e-03
2.636312842369079590e-01,3.511830902099609375e+01,-8.783966302871704102e-03,5.886077880859375000e-03
2.548473179340362549e-01,3.512419509887695312e+01,-9.012326598167419434e-03,5.420684814453125000e-03
2.458349913358688354e-01,3.512961578369140625e+01,-9.138524532318115234e-03,5.119323730468750000e-03
2.366964668035507202e-01,3.513473510742187500e+01,-9.242057800292968750e-03,5.222320556640625000e-03
2.274544090032577515e-01,3.513995742797851562e+01,-1.020407676696777344e-02,5.313873291015625000e-03
2.172503322362899780e-01,3.514527130126953125e+01,-8.188560605049133301e-03,3.974914550781250000e-03
2.090617716312408447e-01,3.514924621582031250e+01,-9.598761796951293945e-03,4.257202148437500000e-03
1.994630098342895508e-01,3.515350341796875000e+01,-1.061816513538360596e-02,4.871368408203125000e-03
1.888448446989059448e-01,3.515837478637695312e+01,-8.887395262718200684e-03,4.207611083984375000e-03
1.799574494361877441e-01,3.516258239746093750e+01,-9.635478258132934570e-03,4.508972167968750000e-03
1.703219711780548096e-01,3.516709136962890625e+01,-9.828746318817138672e-03,4.096984863281250000e-03
1.604932248592376709e-01,3.517118835449218750e+01,-1.022820174694061279e-02,4.226684570312500000e-03
1.502650231122970581e-01,3.517541503906250000e+01,-1.037700474262237549e-02,4.184722900390625000e-03
1.398880183696746826e-01,3.517959976196289062e+01,-1.003327965736389160e-02,4.318237304687500000e-03
1.298547387123107910e-01,3.518391799926757812e+01,-9.974561631679534912e-03,4.142761230468750000e-03
1.198801770806312561e-01,3.518806076049804688e+01,-9.919270873069763184e-03,4.024505615234375000e-03
1.099609062075614929e-01,3.519208526611328125e+01,-1.010102778673171997e-02,3.959655761718750000e-03
9.985987842082977295e-02,3.519604492187500000e+01,-9.970553219318389893e-03,4.287719726562500000e-03
8.988932520151138306e-02,3.520033264160156250e+01,-1.076439023017883301e-02,5.012512207031250000e-03
7.912493497133255005e-02,3.520534515380859375e+01,-8.650146424770355225e-03,4.508972167968750000e-03
7.047478854656219482e-02,3.520985412597656250e+01,-1.083202660083770752e-02,4.978179931640625000e-03
5.964276194572448730e-02,3.521483230590820312e+01,-8.607164025306701660e-03,4.810333251953125000e-03
5.103559792041778564e-02,3.521964263916015625e+01,-9.636860340833663940e-03,4.878997802734375000e-03
4.139873757958412170e-02,3.522452163696289062e+01,-9.332429617643356323e-03,4.985809326171875000e-03
3.206630796194076538e-02,3.522950744628906250e+01,-8.953586220741271973e-03,5.020141601562500000e-03
2.311272174119949341e-02,3.523452758789062500e+01,-9.235724806785583496e-03,4.688262939453125000e-03
1.387699693441390991e-02,3.523921585083007812e+01,-1.009749062359333038e-02,4.920959472656250000e-03
3.779506310820579529e-03,3.524413681030273438e+01,-9.082962293177843094e-03,4.070281982421875000e-03
-5.303455982357263565e-03,3.524820709228515625e+01,-8.173897396773099899e-03,4.825592041015625000e-03
-1.347735337913036346e-02,3.525303268432617188e+01,-1.002733036875724792e-02,5.496978759765625000e-03
-2.350468374788761139e-02,3.525852966308593750e+01,-8.503446355462074280e-03,4.325866699218750000e-03
-3.200813010334968567e-02,3.526285552978515625e+01,-1.073590666055679321e-02,5.126953125000000000e-03
-4.274403676390647888e-02,3.526798248291015625e+01,-8.558955043554306030e-03,5.256652832031250000e-03
-5.130299180746078491e-02,3.527323913574218750e+01,-9.130634367465972900e-03,5.607604980468750000e-03
-6.043362617492675781e-02,3.527884674072265625e+01,-8.976489305496215820e-03,5.439758300781250000e-03
-6.941011548042297363e-02,3.528428649902343750e+01,-9.981706738471984863e-03,5.187988281250000000e-03
-7.939182221889495850e-02,3.528947448730468750e+01,-8.266918361186981201e-03,4.577636718750000000e-03
-8.765874058008193970e-02,3.529405212402343750e+01,-9.208820760250091553e-03,6.065368652343750000e-03
-9.686756134033203125e-02,3.530011749267578125e+01,-8.860804140567779541e-03,5.634307861328125000e-03
-1.057283654808998108e-01,3.530575180053710938e+01,-8.911289274692535400e-03,5.424499511718750000e-03
-1.146396547555923462e-01,3.531117630004882812e+01,-8.936628699302673340e-03,5.439758300781250000e-03
-1.235762834548950195e-01,3.531661605834960938e+01,-8.982747793197631836e-03,5.676269531250000000e-03
-1.325590312480926514e-01,3.532229232788085938e+01,-8.781850337982177734e-03,5.664825439453125000e-03
-1.413408815860748291e-01,3.532795715332031250e+01,-8.631005883216857910e-03,5.500793457031250000e-03
-1.499718874692916870e-01,3.533345794677734375e+01,-8.655518293380737305e-03,5.641937255859375000e-03
-1.586274057626724243e-01,3.533909988403320312e+01,-9.563401341438293457e-03,6.664276123046875000e-03
-1.681908071041107178e-01,3.534576416015625000e+01,-7.769629359245300293e-03,5.752563476562500000e-03
-1.759604364633560181e-01,3.535151672363281250e+01,-8.748158812522888184e-03,6.416320800781250000e-03
-1.847085952758789062e-01,3.535793304443359375e+01,-8.633762598037719727e-03,6.004333496093750000e-03
-1.933423578739166260e-01,3.536393737792968750e+01,-9.270876646041870117e-03,6.568908691406250000e-03
-2.026132345199584961e-01,3.537050628662109375e+01,-7.424563169479370117e-03,4.932403564453125000e-03
-2.100377976894378662e-01,3.537543869018554688e+01,-7.757648825645446777e-03,5.565643310546875000e-03
-2.177954465150833130e-01,3.538100433349609375e+01,-7.390439510345458984e-03,4.337310791015625000e-03
-2.251858860254287720e-01,3.538534164428710938e+01,-8.927494287490844727e-03,5.157470703125000000e-03
-2.341133803129196167e-01,3.539049911499023438e+01,-8.044362068176269531e-03,4.680633544921875000e-03
-2.421577423810958862e-01,3.539517974853515625e+01,-7.159441709518432617e-03,3.822326660156250000e-03
-2.493171840906143188e-01,3.539900207519531250e+01,-7.908031344413757324e-03,4.177093505859375000e-03
-2.572252154350280762e-01,3.540317916870117188e+01,-7.641494274139404297e-03,4.535675048828125000e-03
-2.648667097091674805e-01,3.540771484375000000e+01,-7.564395666122436523e-03,4.943847656250000000e-03
-2.724311053752899170e-01,3.541265869140625000e+01,-8.324712514877319336e-03,5.100250244140625000e-03
-2.807558178901672363e-01,3.541775894165039062e+01,-7.323890924453735352e-03,3.562927246093750000e-03
-2.880797088146209717e-01,3.542132186889648438e+01,-7.147580385208129883e-03,3.498077392578125000e-03
-2.952272891998291016e-01,3.542481994628906250e+01,-6.921857595443725586e-03,3.829956054687500000e-03
-3.021491467952728271e-01,3.542864990234375000e+01,-6.100326776504516602e-03,3.265380859375000000e-03
-3.082494735717773438e-01,3.543191528320312500e+01,-7.053345441818237305e-03,3.654479980468750000e-03
-3.153028190135955811e-01,3.543556976318359375e+01,-6.933748722076416016e-03,3.677368164062500000e-03
-3.222365677356719971e-01,3.543924713134765625e+01,-6.690233945846557617e-03,3.467559814453125000e-03
-3.289268016815185547e-01,3.544271469116210938e+01,-6.876528263092041016e-03,3.452301025390625000e-03
-3.358033299446105957e-01,3.544616699218750000e+01,-6.514638662338256836e-03,3.494262695312500000e-03
-3.423179686069488525e-01,3.544966125488281250e+01,-6.954163312911987305e-03,4.035949707031250000e-03
-3.492721319198608398e-01,3.545369720458984375e+01,-5.704253911972045898e-03,3.219604492187500000e-03
-3.549763858318328857e-01,3.545691680908203125e+01,-6.660372018814086914e-03,3.520965576171875000e-03
-3.616367578506469727e-01,3.546043777465820312e+01,-5.349695682525634766e-03,2.826690673828125000e-03
-3.669864535331726074e-01,3.546326446533203125e+01,-6.259649991989135742e-03,2.353668212890625000e-03
-3.732461035251617432e-01,3.546561813354492188e+01,-4.634767770767211914e-03,1.457214355468750000e-03
-3.778808712959289551e-01,3.546707534790039062e+01,-5.487471818923950195e-03,1.926422119140625000e-03
-3.833683431148529053e-01,3.546900177001953125e+01,-4.271954298019409180e-03,1.312255859375000000e-03
-3.876402974128723145e-01,3.547031402587890625e+01,-4.411220550537109375e-03,1.449584960937500000e-03
-3.920515179634094238e-01,3.547176361083984375e+01,-4.184365272521972656e-03,1.029968261718750000e-03
-3.962358832359313965e-01,3.547279357910156250e+01,-4.394859075546264648e-03,1.228332519531250000e-03
-4.006307423114776611e-01,3.547402191162109375e+01,-3.577828407287597656e-03,8.697509765625000000e-04
-4.042085707187652588e-01,3.547489166259765625e+01,-3.758162260055541992e-03,8.621215820312500000e-04
-4.079667329788208008e-01,3.547575378417968750e+01,-3.580212593078613281e-03,4.501342773437500000e-04
-4.115469455718994141e-01,3.547620391845703125e+01,-3.395110368728637695e-03,2.441406250000000000e-04
-4.149420559406280518e-01,3.547644805908203125e+01,-3.191471099853515625e-03,-1.983642578125000000e-04
-4.181335270404815674e-01,3.547624969482421875e+01,-3.401130437850952148e-03,-3.204345703125000000e-04
-4.215346574783325195e-01,3.547592926025390625e+01,-2.548635005950927734e-03,-2.746582031250000000e-04
-4.240832924842834473e-01,3.547565460205078125e+01,-2.599060535430908203e-03,-6.256103515625000000e-04
-4.266823530197143555e-01,3.547502899169921875e+01,-2.133339643478393555e-03,-2.216339111328125000e-03
-4.288156926631927490e-01,3.547281265258789062e+01,-2.106755971908569336e-03,-2.910614013671875000e-03
-4.309224486351013184e-01,3.546990203857421875e+01,-1.900970935821533203e-03,-3.101348876953125000e-03
-4.328234195709228516e-01,3.546680068969726562e+01,-1.594394445419311523e-03,-3.299713134765625000e-03
-4.344178140163421631e-01,3.546350097656250000e+01,-1.632392406463623047e-03,-3.299713134765625000e-03
-4.360502064228057861e-01,3.546020126342773438e+01,-1.232266426086425781e-03,-3.009796142578125000e-03
-4.372824728488922119e-01,3.545719146728515625e+01,-9.413063526153564453e-04,-2.895355224609375000e-03
-4.382237792015075684e-01,3.545429611206054688e+01,-7.666647434234619141e-04,-2.677917480468750000e-03
-4.389904439449310303e-01,3.545161819458007812e+01,-5.359649658203125000e-04,-2.964019775390625000e-03
-4.395264089107513428e-01,3.544865417480468750e+01,-2.927780151367187500e-04,-3.227233886718750000e-03
-4.398191869258880615e-01,3.544542694091796875e+01,-2.583563327789306641e-04,-3.952026367187500000e-03
-4.400775432586669922e-01,3.544147491455078125e+01,1.332163810729980469e-04,-3.479003906250000000e-03
-4.399443268775939941e-01,3.543799591064453125e+01,1.685321331024169922e-04,-4.127502441406250000e-03
-4.397757947444915771e-01,3.543386840820312500e+01,2.623200416564941406e-04,-4.432678222656250000e-03
-4.395134747028350830e-01,3.542943572998046875e+01,3.482997417449951172e-04,-4.695892333984375000e-03
-4.391651749610900879e-01,3.542473983764648438e+01,7.137060165405273438e-04,-4.409790039062500000e-03
-4.384514689445495605e-01,3.542033004760742188e+01,1.103997230529785156e-03,-4.302978515625000000e-03
-4.373474717140197754e-01,3.541602706909179688e+01,1.644343137741088867e-03,-4.894256591796875000e-03
-4.357031285762786865e-01,3.541113281250000000e+01,1.675128936767578125e-03,-4.508972167968750000e-03
-4.340279996395111084e-01,3.540662384033203125e+01,1.962065696716308594e-03,-5.615234375000000000e-03
-4.320659339427947998e-01,3.540100860595703125e+01,2.179682254791259766e-03,-6.153106689453125000e-03
-4.298862516880035400e-01,3.539485549926757812e+01,1.505285501480102539e-03,-4.970550537109375000e-03
-4.283809661865234375e-01,3.538988494873046875e+01,2.184778451919555664e-03,-6.252288818359375000e-03
-4.261961877346038818e-01,3.538363265991210938e+01,2.161085605621337891e-03,-8.495330810546875000e-03
-4.240351021289825439e-01,3.537513732910156250e+01,1.365721225738525391e-03,-5.767822265625000000e-03
-4.226693809032440186e-01,3.536936950683593750e+01,1.980572938919067383e-03,-7.335662841796875000e-03
-4.206888079643249512e-01,3.536203384399414062e+01,1.391410827636718750e-03,-7.770538330078125000e-03
-4.192973971366882324e-01,3.535426330566406250e+01,1.515448093414306641e-03,-7.667541503906250000e-03
-4.177819490432739258e-01,3.534659576416015625e+01,1.378893852233886719e-03,-7.637023925781250000e-03
-4.164030551910400391e-01,3.533895874023437500e+01,1.297146081924438477e-03,-7.801055908203125000e-03
-4.151059091091156006e-01,3.533115768432617188e+01,1.246988773345947266e-03,-7.984161376953125000e-03
-4.138589203357696533e-01,3.532317352294921875e+01,1.022785902023315430e-03,-7.324218750000000000e-03
-4.128361344337463379e-01,3.531584930419921875e+01,1.090496778488159180e-03,-6.904602050781250000e-03
-4.117456376552581787e-01,3.530894470214843750e+01,7.615983486175537109e-04,-6.866455078125000000e-03
-4.109840393066406250e-01,3.530207824707031250e+01,7.833540439605712891e-04,-7.122039794921875000e-03
-4.102006852626800537e-01,3.529495620727539062e+01,5.100071430206298828e-04,-5.786895751953125000e-03
-4.096906781196594238e-01,3.528916931152343750e+01,4.259645938873291016e-04,-6.935119628906250000e-03
-4.092647135257720947e-01,3.528223419189453125e+01,2.655684947967529297e-04,-7.122039794921875000e-03
-4.089991450309753418e-01,3.527511215209960938e+01,1.809000968933105469e-04,-7.144927978515625000e-03
-4.088182449340820312e-01,3.526796722412109375e+01,3.425180912017822266e-04,-7.755279541015625000e-03
-4.084757268428802490e-01,3.526021194458007812e+01,2.133846282958984375e-04,-6.225585937500000000e-03
-4.082623422145843506e-01,3.525398635864257812e+01,1.577138900756835938e-04,-6.572723388671875000e-03
-4.081046283245086670e-01,3.524741363525390625e+01,5.205571651458740234e-04,-6.458282470703125000e-03
-4.075840711593627930e-01,3.524095535278320312e+01,4.959106445312500000e-04,-6.855010986328125000e-03
-4.070881605148315430e-01,3.523410034179687500e+01,9.824633598327636719e-04,-7.717132568359375000e-03
-4.061056971549987793e-01,3.522638320922851562e+01,8.365809917449951172e-04,-6.565093994140625000e-03
-4.052691161632537842e-01,3.521981811523437500e+01,1.462310552597045898e-03,-8.522033691406250000e-03
-4.038068056106567383e-01,3.521129608154296875e+01,1.078873872756958008e-03,-7.202148437500000000e-03
-4.027279317378997803e-01,3.520409393310546875e+01,1.566737890243530273e-03,-8.914947509765625000e-03
-4.011611938476562500e-01,3.519517898559570312e+01,1.135170459747314453e-03,-7.900238037109375000e-03
-4.000260233879089355e-01,3.518727874755859375e+01,1.203000545501708984e-03,-9.147644042968750000e-03
-3.988230228424072266e-01,3.517813110351562500e+01,1.060247421264648438e-03,-9.391784667968750000e-03
-3.977627754211425781e-01,3.516873931884765625e+01,8.063018321990966797e-04,-9.578704833984375000e-03
-3.969564735889434814e-01,3.515916061401367188e+01,9.589493274688720703e-04,-1.132583618164062500e-02
-3.959975242614746094e-01,3.514783477783203125e+01,6.181597709655761719e-04,-7.728576660156250000e-03
-3.953793644905090332e-01,3.514010620117187500e+01,4.433691501617431641e-04,-1.051712036132812500e-02
-3.949359953403472900e-01,3.512958908081054688e+01,5.490481853485107422e-04,-8.731842041015625000e-03
-3.943869471549987793e-01,3.512085723876953125e+01,4.239976406097412109e-04,-9.643554687500000000e-03
-3.939629495143890381e-01,3.511121368408203125e+01,4.991590976715087891e-04,-9.971618652343750000e-03
-3.934637904167175293e-01,3.510124206542968750e+01,2.748370170593261719e-04,-1.025390625000000000e-02
-3.931889533996582031e-01,3.509098815917968750e+01,1.717805862426757812e-04,-1.017761230468750000e-02
-3.930171728134155273e-01,3.508081054687500000e+01,2.693831920623779297e-04,-1.018524169921875000e-02
-3.927477896213531494e-01,3.507062530517578125e+01,1.458823680877685547e-04,-9.742736816406250000e-03
-3.926019072532653809e-01,3.506088256835937500e+01,1.356005668640136719e-05,-9.361267089843750000e-03
-3.925883471965789795e-01,3.505152130126953125e+01,-7.808208465576171875e-06,-9.445190429687500000e-03
-3.925961554050445557e-01,3.504207611083984375e+01,-2.160668373107910156e-05,-9.765625000000000000e-03
-3.926177620887756348e-01,3.503231048583984375e+01,-2.124011516571044922e-04,-9.971618652343750000e-03
-3.928301632404327393e-01,3.502233886718750000e+01,-1.662373542785644531e-04,-1.004791259765625000e-02
-3.929964005947113037e-01,3.501229095458984375e+01,-2.284049987792968750e-04,-1.039886474609375000e-02
-3.932248055934906006e-01,3.500189208984375000e+01,-1.312494277954101562e-04,-1.045608520507812500e-02
-3.933560550212860107e-01,3.499143600463867188e+01,-2.882480621337890625e-04,-9.929656982421875000e-03
-3.936443030834197998e-01,3.498150634765625000e+01,-3.178417682647705078e-04,-1.058197021484375000e-02
-3.939621448516845703e-01,3.497092437744140625e+01,-4.799664020538330078e-04,-9.544372558593750000e-03
-3.944421112537384033e-01,3.496138000488281250e+01,-3.082454204559326172e-04,-8.743286132812500000e-03
-3.947503566741943359e-01,3.495263671875000000e+01,-6.608068943023681641e-04,-1.006317138671875000e-02
-3.954111635684967041e-01,3.494257354736328125e+01,-6.548464298248291016e-04,-9.994506835937500000e-03
-3.960660099983215332e-01,3.493257904052734375e+01,-6.549358367919921875e-04,-9.918212890625000000e-03
-3.967209458351135254e-01,3.492266082763671875e+01,-6.935596466064453125e-04,-1.010894775390625000e-02
-3.974145054817199707e-01,3.491255187988281250e+01,-6.017684936523437500e-04,-9.963989257812500000e-03
-3.980162739753723145e-01,3.490258789062500000e+01,-5.730986595153808594e-04,-9.750366210937500000e-03
-3.985893726348876953e-01,3.489283752441406250e+01,-5.194246768951416016e-04,-9.712219238281250000e-03
-3.991087973117828369e-01,3.488312530517578125e+01,-4.861652851104736328e-04,-9.777069091796875000e-03
-3.995949625968933105e-01,3.487334823608398438e+01,-3.789961338043212891e-04,-9.906768798828125000e-03
-3.999739587306976318e-01,3.486344146728515625e+01,-4.296898841857910156e-04,-1.011657714843750000e-02
-4.004036486148834229e-01,3.485332489013671875e+01,-2.751052379608154297e-04,-1.055908203125000000e-02
-4.006787538528442383e-01,3.484276580810546875e+01,-3.242492675781250000e-04,-1.029205322265625000e-02
-4.010030031204223633e-01,3.483247375488281250e+01,-3.040432929992675781e-04,-9.956359863281250000e-03
-4.013070464134216309e-01,3.482251739501953125e+01,-5.516409873962402344e-05,-1.085281372070312500e-02
-4.013622105121612549e-01,3.481166458129882812e+01,-1.312196254730224609e-04,-9.052276611328125000e-03
-4.014934301376342773e-01,3.480261230468750000e+01,1.612305641174316406e-05,-9.918212890625000000e-03
-4.014773070812225342e-01,3.479269409179687500e+01,-1.132488250732421875e-06,-9.941101074218750000e-03
-4.014784395694732666e-01,3.478275299072265625e+01,9.247660636901855469e-05,-1.124191284179687500e-02
-4.013859629631042480e-01,3.477151107788085938e+01,-3.808736801147460938e-05,-9.197235107421875000e-03
-4.014240503311157227e-01,3.476231384277343750e+01,7.319450378417968750e-05,-1.019287109375000000e-02
-4.013508558273315430e-01,3.475212097167968750e+01,-1.379847526550292969e-05,-1.002883911132812500e-02
-4.013646543025970459e-01,3.474209213256835938e+01,6.443262100219726562e-05,-1.032638549804687500e-02
-4.013002216815948486e-01,3.473176574707031250e+01,-3.933906555175781250e-06,-8.338928222656250000e-03
-4.013041555881500244e-01,3.472342681884765625e+01,1.383125782012939453e-04,-9.010314941406250000e-03
-4.011658430099487305e-01,3.471441650390625000e+01,1.470148563385009766e-04,-9.235382080078125000e-03
-4.010188281536102295e-01,3.470518112182617188e+01,1.106262207031250000e-04,-1.131820678710937500e-02
-4.009082019329071045e-01,3.469386291503906250e+01,1.725554466247558594e-05,-7.339477539062500000e-03
-4.008909463882446289e-01,3.468652343750000000e+01,2.101063728332519531e-05,-9.548187255859375000e-03
-4.008699357509613037e-01,3.467697525024414062e+01,7.453560829162597656e-05,-1.020050048828125000e-02
-4.007954001426696777e-01,3.466677474975585938e+01,1.221299171447753906e-04,-8.472442626953125000e-03
-4.006732702255249023e-01,3.465830230712890625e+01,8.162856101989746094e-05,-9.017944335937500000e-03
-4.005916416645050049e-01,3.464928436279296875e+01,2.950429916381835938e-06,-8.625030517578125000e-03
-4.005886912345886230e-01,3.464065933227539062e+01,4.309415817260742188e-05,-8.544921875000000000e-03
-4.005455970764160156e-01,3.463211441040039062e+01,1.814067363739013672e-04,-9.571075439453125000e-03
-4.003641903400421143e-01,3.462254333496093750e+01,9.194016456604003906e-05,-7.816314697265625000e-03
-4.002722501754760742e-01,3.461472702026367188e+01,-3.629922866821289062e-05,-8.861541748046875000e-03
-4.003085494041442871e-01,3.460586547851562500e+01,1.518130302429199219e-04,-8.613586425781250000e-03
-4.001567363739013672e-01,3.459725189208984375e+01,4.816055297851562500e-05,-8.792877197265625000e-03
-4.001085758209228516e-01,3.458845901489257812e+01,1.700520515441894531e-04,-9.685516357421875000e-03
-3.999385237693786621e-01,3.457877349853515625e+01,-1.024305820465087891e-04,-7.965087890625000000e-03
-4.000409543514251709e-01,3.457080841064453125e+01,2.614557743072509766e-04,-8.888244628906250000e-03
-3.997794985771179199e-01,3.456192016601562500e+01,1.242756843566894531e-04,-8.567810058593750000e-03
-3.996552228927612305e-01,3.455335235595703125e+01,5.237758159637451172e-04,-8.136749267578125000e-03
-3.991314470767974854e-01,3.454521560668945312e+01,4.584491252899169922e-04,-8.110046386718750000e-03
-3.986729979515075684e-01,3.453710556030273438e+01,5.587935447692871094e-04,-7.846832275390625000e-03
-3.981142044067382812e-01,3.452925872802734375e+01,6.356537342071533203e-04,-8.148193359375000000e-03
-3.974785506725311279e-01,3.452111053466796875e+01,8.037388324737548828e-04,-8.018493652343750000e-03
-3.966748118400573730e-01,3.451309204101562500e+01,7.221698760986328125e-04,-7.831573486328125000e-03
-3.959526419639587402e-01,3.450526046752929688e+01,1.043528318405151367e-03,-9.220123291015625000e-03
-3.949091136455535889e-01,3.449604034423828125e+01,7.268190383911132812e-04,-5.599975585937500000e-03
-3.941822946071624756e-01,3.449044036865234375e+01,1.264512538909912109e-03,-6.855010986328125000e-03
-3.929177820682525635e-01,3.448358535766601562e+01,1.226514577865600586e-03,-6.767272949218750000e-03
-3.916912674903869629e-01,3.447681808471679688e+01,1.316130161285400391e-03,-7.583618164062500000e-03
-3.903751373291015625e-01,3.446923446655273438e+01,9.781122207641601562e-04,-4.795074462890625000e-03
-3.893970251083374023e-01,3.446443939208984375e+01,1.529335975646972656e-03,-6.008148193359375000e-03
-3.878676891326904297e-01,3.445843124389648438e+01,1.263618469238281250e-03,-5.764007568359375000e-03
-3.866040706634521484e-01,3.445266723632812500e+01,1.708269119262695312e-03,-5.340576171875000000e-03
-3.848958015441894531e-01,3.444732666015625000e+01,1.602113246917724609e-03,-5.523681640625000000e-03
-3.832936882972717285e-01,3.444180297851562500e+01,1.467615365982055664e-03,-4.848480224609375000e-03
-3.818260729312896729e-01,3.443695449829101562e+01,1.670181751251220703e-03,-5.420684814453125000e-03
-3.801558911800384521e-01,3.443153381347656250e+01,1.916497945785522461e-03,-5.207061767578125000e-03
-3.782393932342529297e-01,3.442632675170898438e+01,1.635968685150146484e-03,-4.940032958984375000e-03
-3.766034245491027832e-01,3.442138671875000000e+01,1.991897821426391602e-03,-4.974365234375000000e-03
-3.746115267276763916e-01,3.441641235351562500e+01,1.953899860382080078e-03,-4.814147949218750000e-03
-3.726576268672943115e-01,3.441159820556640625e+01,2.208292484283447266e-03,-4.207611083984375000e-03
-3.704493343830108643e-01,3.440739059448242188e+01,2.230197191238403320e-03,-3.963470458984375000e-03
-3.682191371917724609e-01,3.440342712402343750e+01,2.539038658142089844e-03,-3.723144531250000000e-03
-3.656800985336303711e-01,3.439970397949218750e+01,2.150326967239379883e-03,-3.021240234375000000e-03
-3.635297715663909912e-01,3.439668273925781250e+01,2.511769533157348633e-03,-3.517150878906250000e-03
-3.610180020332336426e-01,3.439316558837890625e+01,2.436757087707519531e-03,-3.387451171875000000e-03
-3.585812449455261230e-01,3.438977813720703125e+01,2.790868282318115234e-03,-3.383636474609375000e-03
-3.557903766632080078e-01,3.438639450073242188e+01,2.164393663406372070e-03,-3.120422363281250000e-03
-3.536259829998016357e-01,3.438327407836914062e+01,2.629846334457397461e-03,-3.185272216796875000e-03
-3.509961366653442383e-01,3.438008880615234375e+01,2.709686756134033203e-03,-3.002166748046875000e-03
-3.482864499092102051e-01,3.437708663940429688e+01,2.646356821060180664e-03,-3.250122070312500000e-03
-3.456400930881500244e-01,3.437383651733398438e+01,2.621144056320190430e-03,-3.208160400390625000e-03
-3.430189490318298340e-01,3.437062835693359375e+01,2.835482358932495117e-03,-3.082275390625000000e-03
-3.401834666728973389e-01,3.436754608154296875e+01,2.813786268234252930e-03,-2.883911132812500000e-03
-3.373696804046630859e-01,3.436466217041015625e+01,3.440499305725097656e-03,-3.105163574218750000e-03
-3.339291810989379883e-01,3.436155700683593750e+01,3.171920776367187500e-03,-2.948760986328125000e-03
-3.307572603225708008e-01,3.435860824584960938e+01,2.859175205230712891e-03,-2.056121826171875000e-03
-3.278980851173400879e-01,3.435655212402343750e+01,3.030478954315185547e-03,-2.723693847656250000e-03
-3.248676061630249023e-01,3.435382843017578125e+01,3.482699394226074219e-03,-2.758026123046875000e-03
-3.213849067687988281e-01,3.435107040405273438e+01,3.474205732345581055e-03,-2.727508544921875000e-03
-3.179107010364532471e-01,3.434834289550781250e+01,3.716766834259033203e-03,-2.838134765625000000e-03
-3.141939342021942139e-01,3.434550476074218750e+01,3.727227449417114258e-03,-2.674102783203125000e-03
-3.104667067527770996e-01,3.434283065795898438e+01,4.090338945388793945e-03,-3.032684326171875000e-03
-3.063763678073883057e-01,3.433979797363281250e+01,3.599196672439575195e-03,-2.471923828125000000e-03
-3.027771711349487305e-01,3.433732604980468750e+01,3.880232572555541992e-03,-2.685546875000000000e-03
