theta_0,theta_1,gt_x,gt_y,frame0_00,frame0_01,frame0_02,frame0_10,frame0_11,frame0_12,frame0_20,frame0_21,frame0_22,frame1_00,frame1_01,frame1_02,frame1_10,frame1_11,frame1_12,frame1_20,frame1_21,frame1_22,frame2_00,frame2_01,frame2_02,frame2_10,frame2_11,frame2_12,frame2_20,frame2_21,frame2_22,frame3_00,frame3_01,frame3_02,frame3_10,frame3_11,frame3_12,frame3_20,frame3_21,frame3_22
-0.4298862517,35.3948554993,0.1327035309,-0.3877298454,0.9090131621,0.4167674064,0.0000000000,-0.4167674064,0.9090131621,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9090131621,0.4167674064,0.4999572392,-0.4167674064,0.9090131621,-0.2292220735,0.0000000000,0.0000000000,1.0000000000,-0.9181342707,0.3962694298,0.4999572392,-0.3962694298,-0.9181342707,-0.2292220735,0.0000000000,0.0000000000,1.0000000000,-0.9181342707,0.3962694298,0.1327035309,-0.3962694298,-0.9181342707,-0.3877298454,0.0000000000,0.0000000000,1.0000000000
-0.4283809662,35.3898849487,0.1325009437,-0.3857034271,0.9096394860,0.4153986104,0.0000000000,-0.4153986104,0.9096394860,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9096394860,0.4153986104,0.5003017173,-0.4153986104,0.9096394860,-0.2284692357,0.0000000000,0.0000000000,1.0000000000,-0.9195019340,0.3930854783,0.5003017173,-0.3930854783,-0.9195019340,-0.2284692357,0.0000000000,0.0000000000,1.0000000000,-0.9195019340,0.3930854783,0.1325009437,-0.3930854783,-0.9195019340,-0.3857034271,0.0000000000,0.0000000000,1.0000000000
-0.4261961877,35.3836326599,0.1323623965,-0.3831125042,0.9105448682,0.4134102599,0.0000000000,-0.4134102599,0.9105448682,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9105448682,0.4134102599,0.5007996775,-0.4134102599,0.9105448682,-0.2273756429,0.0000000000,0.0000000000,1.0000000000,-0.9210932025,0.3893421533,0.5007996775,-0.3893421533,-0.9210932025,-0.2273756429,0.0000000000,0.0000000000,1.0000000000,-0.9210932025,0.3893421533,0.1323623965,-0.3893421533,-0.9210932025,-0.3831125042,0.0000000000,0.0000000000,1.0000000000
-0.4240351021,35.3751373291,0.1318735274,-0.3796928224,0.9114361562,0.4114415306,0.0000000000,-0.4114415306,0.9114361562,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9114361562,0.4114415306,0.5012898859,-0.4114415306,0.9114361562,-0.2262928418,0.0000000000,0.0000000000,1.0000000000,-0.9235408964,0.3834999514,0.5012898859,-0.3834999514,-0.9235408964,-0.2262928418,0.0000000000,0.0000000000,1.0000000000,-0.9235408964,0.3834999514,0.1318735274,-0.3834999514,-0.9235408964,-0.3796928224,0.0000000000,0.0000000000,1.0000000000
-0.4226693809,35.3693695068,0.1315104120,-0.3773803001,0.9119972205,0.4101963796,0.0000000000,-0.4101963796,0.9119972205,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9119972205,0.4101963796,0.5015984713,-0.4101963796,0.9119972205,-0.2256080088,0.0000000000,0.0000000000,1.0000000000,-0.9252201481,0.3794307284,0.5015984713,-0.3794307284,-0.9252201481,-0.2256080088,0.0000000000,0.0000000000,1.0000000000,-0.9252201481,0.3794307284,0.1315104120,-0.3794307284,-0.9252201481,-0.3773803001,0.0000000000,0.0000000000,1.0000000000
-0.4206888080,35.3620338440,0.1311488172,-0.3744023844,0.9128078551,0.4083892992,0.0000000000,-0.4083892992,0.9128078551,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9128078551,0.4083892992,0.5020443203,-0.4083892992,0.9128078551,-0.2246141146,0.0000000000,0.0000000000,1.0000000000,-0.9272387578,0.3744706745,0.5020443203,-0.3744706745,-0.9272387578,-0.2246141146,0.0000000000,0.0000000000,1.0000000000,-0.9272387578,0.3744706745,0.1311488172,-0.3744706745,-0.9272387578,-0.3744023844,0.0000000000,0.0000000000,1.0000000000
-0.4192973971,35.3542633057,0.1305128961,-0.3713345959,0.9133752086,0.4071188136,0.0000000000,-0.4071188136,0.9133752086,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9133752086,0.4071188136,0.5023563647,-0.4071188136,0.9133752086,-0.2239153475,0.0000000000,0.0000000000,1.0000000000,-0.9296086716,0.3685481212,0.5023563647,-0.3685481212,-0.9296086716,-0.2239153475,0.0000000000,0.0000000000,1.0000000000,-0.9296086716,0.3685481212,0.1305128961,-0.3685481212,-0.9296086716,-0.3713345959,0.0000000000,0.0000000000,1.0000000000
-0.4177819490,35.3465957642,0.1299517567,-0.3682826530,0.9139911269,0.4057341739,0.0000000000,-0.4057341739,0.9139911269,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9139911269,0.4057341739,0.5026951198,-0.4057341739,0.9139911269,-0.2231537956,0.0000000000,0.0000000000,1.0000000000,-0.9318584078,0.3628221435,0.5026951198,-0.3628221435,-0.9318584078,-0.2231537956,0.0000000000,0.0000000000,1.0000000000,-0.9318584078,0.3628221435,0.1299517567,-0.3628221435,-0.9318584078,-0.3682826530,0.0000000000,0.0000000000,1.0000000000
-0.4164030552,35.3389587402,0.1293580538,-0.3652537747,0.9145497222,0.4044734918,0.0000000000,-0.4044734918,0.9145497222,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9145497222,0.4044734918,0.5030023472,-0.4044734918,0.9145497222,-0.2224604205,0.0000000000,0.0000000000,1.0000000000,-0.9341107335,0.3569833856,0.5030023472,-0.3569833856,-0.9341107335,-0.2224604205,0.0000000000,0.0000000000,1.0000000000,-0.9341107335,0.3569833856,0.1293580538,-0.3569833856,-0.9341107335,-0.3652537747,0.0000000000,0.0000000000,1.0000000000
-0.4151059091,35.3311576843,0.1287253884,-0.3621679685,0.9150736139,0.4032868473,0.0000000000,-0.4032868473,0.9150736139,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9150736139,0.4032868473,0.5032904876,-0.4032868473,0.9150736139,-0.2218077660,0.0000000000,0.0000000000,1.0000000000,-0.9364127481,0.3509005061,0.5032904876,-0.3509005061,-0.9364127481,-0.2218077660,0.0000000000,0.0000000000,1.0000000000,-0.9364127481,0.3509005061,0.1287253884,-0.3509005061,-0.9364127481,-0.3621679685,0.0000000000,0.0000000000,1.0000000000
-0.4138589203,35.3231735229,0.1280644657,-0.3590135225,0.9155757965,0.4021454475,0.0000000000,-0.4021454475,0.9155757965,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9155757965,0.4021454475,0.5035666881,-0.4021454475,0.9155757965,-0.2211799961,0.0000000000,0.0000000000,1.0000000000,-0.9387555559,0.3445838160,0.5035666881,-0.3445838160,-0.9387555559,-0.2211799961,0.0000000000,0.0000000000,1.0000000000,-0.9387555559,0.3445838160,0.1280644657,-0.3445838160,-0.9387555559,-0.3590135225,0.0000000000,0.0000000000,1.0000000000
-0.4128361344,35.3158493042,0.1274293343,-0.3561294431,0.9159866262,0.4012087993,0.0000000000,-0.4012087993,0.9159866262,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9159866262,0.4012087993,0.5037926444,-0.4012087993,0.9159866262,-0.2206648396,0.0000000000,0.0000000000,1.0000000000,-0.9409082753,0.3386615087,0.5037926444,-0.3386615087,-0.9409082753,-0.2206648396,0.0000000000,0.0000000000,1.0000000000,-0.9409082753,0.3386615087,0.1274293343,-0.3386615087,-0.9409082753,-0.3561294431,0.0000000000,0.0000000000,1.0000000000
-0.4117456377,35.3089447021,0.1268884292,-0.3533894346,0.9164235984,0.4002096805,0.0000000000,-0.4002096805,0.9164235984,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9164235984,0.4002096805,0.5040329791,-0.4002096805,0.9164235984,-0.2201153243,0.0000000000,0.0000000000,1.0000000000,-0.9428613748,0.3331852757,0.5040329791,-0.3331852757,-0.9428613748,-0.2201153243,0.0000000000,0.0000000000,1.0000000000,-0.9428613748,0.3331852757,0.1268884292,-0.3331852757,-0.9428613748,-0.3533894346,0.0000000000,0.0000000000,1.0000000000
-0.4109840393,35.3020782471,0.1262493361,-0.3507006174,0.9167281316,0.3995116178,0.0000000000,-0.3995116178,0.9167281316,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9167281316,0.3995116178,0.5042004724,-0.3995116178,0.9167281316,-0.2197313898,0.0000000000,0.0000000000,1.0000000000,-0.9448778407,0.3274230691,0.5042004724,-0.3274230691,-0.9448778407,-0.2197313898,0.0000000000,0.0000000000,1.0000000000,-0.9448778407,0.3274230691,0.1262493361,-0.3274230691,-0.9448778407,-0.3507006174,0.0000000000,0.0000000000,1.0000000000
-0.4102006853,35.2949562073,0.1255987345,-0.3479072540,0.9170408093,0.3987933726,0.0000000000,-0.3987933726,0.9170408093,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9170408093,0.3987933726,0.5043724451,-0.3987933726,0.9170408093,-0.2193363549,0.0000000000,0.0000000000,1.0000000000,-0.9469342767,0.3214272478,0.5043724451,-0.3214272478,-0.9469342767,-0.2193363549,0.0000000000,0.0000000000,1.0000000000,-0.9469342767,0.3214272478,0.1255987345,-0.3214272478,-0.9469342767,-0.3479072540,0.0000000000,0.0000000000,1.0000000000
-0.4096906781,35.2891693115,0.1250373544,-0.3456494645,0.9172440775,0.3983256234,0.0000000000,-0.3983256234,0.9172440775,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9172440775,0.3983256234,0.5044842426,-0.3983256234,0.9172440775,-0.2190790929,0.0000000000,0.0000000000,1.0000000000,-0.9486172207,0.3164259291,0.5044842426,-0.3164259291,-0.9486172207,-0.2190790929,0.0000000000,0.0000000000,1.0000000000,-0.9486172207,0.3164259291,0.1250373544,-0.3164259291,-0.9486172207,-0.3456494645,0.0000000000,0.0000000000,1.0000000000
-0.4092647135,35.2822341919,0.1243148066,-0.3429620097,0.9174136669,0.3979348738,0.0000000000,-0.3979348738,0.9174136669,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9174136669,0.3979348738,0.5045775168,-0.3979348738,0.9174136669,-0.2188641806,0.0000000000,0.0000000000,1.0000000000,-0.9506567756,0.3102445728,0.5045775168,-0.3102445728,-0.9506567756,-0.2188641806,0.0000000000,0.0000000000,1.0000000000,-0.9506567756,0.3102445728,0.1243148066,-0.3102445728,-0.9506567756,-0.3429620097,0.0000000000,0.0000000000,1.0000000000
-0.4089991450,35.2751121521,0.1235309839,-0.3402178452,0.9175193135,0.3976912236,0.0000000000,-0.3976912236,0.9175193135,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9175193135,0.3976912236,0.5046356224,-0.3976912236,0.9175193135,-0.2187301730,0.0000000000,0.0000000000,1.0000000000,-0.9527615963,0.3037191806,0.5046356224,-0.3037191806,-0.9527615963,-0.2187301730,0.0000000000,0.0000000000,1.0000000000,-0.9527615963,0.3037191806,0.1235309839,-0.3037191806,-0.9527615963,-0.3402178452,0.0000000000,0.0000000000,1.0000000000
-0.4088182449,35.2679672241,0.1227337486,-0.3374696052,0.9175912409,0.3975252377,0.0000000000,-0.3975252377,0.9175912409,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9175912409,0.3975252377,0.5046751825,-0.3975252377,0.9175912409,-0.2186388807,0.0000000000,0.0000000000,1.0000000000,-0.9548535848,0.2970768111,0.5046751825,-0.2970768111,-0.9548535848,-0.2186388807,0.0000000000,0.0000000000,1.0000000000,-0.9548535848,0.2970768111,0.1227337486,-0.2970768111,-0.9548535848,-0.3374696052,0.0000000000,0.0000000000,1.0000000000
-0.4084757268,35.2602119446,0.1219382446,-0.3344622524,0.9177273467,0.3972109228,0.0000000000,-0.3972109228,0.9177273467,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9177273467,0.3972109228,0.5047500407,-0.3972109228,0.9177273467,-0.2184660075,0.0000000000,0.0000000000,1.0000000000,-0.9570294901,0.2899906120,0.5047500407,-0.2899906120,-0.9570294901,-0.2184660075,0.0000000000,0.0000000000,1.0000000000,-0.9570294901,0.2899906120,0.1219382446,-0.2899906120,-0.9570294901,-0.3344622524,0.0000000000,0.0000000000,1.0000000000
-0.4082623422,35.2539863586,0.1212943805,-0.3320509173,0.9178120845,0.3970150849,0.0000000000,-0.3970150849,0.9178120845,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9178120845,0.3970150849,0.5047966465,-0.3970150849,0.9178120845,-0.2183582967,0.0000000000,0.0000000000,1.0000000000,-0.9587556649,0.2842315517,0.5047966465,-0.2842315517,-0.9587556649,-0.2183582967,0.0000000000,0.0000000000,1.0000000000,-0.9587556649,0.2842315517,0.1212943805,-0.2842315517,-0.9587556649,-0.3320509173,0.0000000000,0.0000000000,1.0000000000
-0.4081046283,35.2474136353,0.1206073691,-0.3295088080,0.9178746878,0.3968703282,0.0000000000,-0.3968703282,0.9178746878,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9178746878,0.3968703282,0.5048310783,-0.3968703282,0.9178746878,-0.2182786805,0.0000000000,0.0000000000,1.0000000000,-0.9605592731,0.2780753188,0.5048310783,-0.2780753188,-0.9605592731,-0.2182786805,0.0000000000,0.0000000000,1.0000000000,-0.9605592731,0.2780753188,0.1206073691,-0.2780753188,-0.9605592731,-0.3295088080,0.0000000000,0.0000000000,1.0000000000
-0.4075840712,35.2409553528,0.1200672503,-0.3269626228,0.9180811572,0.3963924682,0.0000000000,-0.3963924682,0.9180811572,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9180811572,0.3963924682,0.5049446364,-0.3963924682,0.9180811572,-0.2180158575,0.0000000000,0.0000000000,1.0000000000,-0.9621934653,0.2723669132,0.5049446364,-0.2723669132,-0.9621934653,-0.2180158575,0.0000000000,0.0000000000,1.0000000000,-0.9621934653,0.2723669132,0.1200672503,-0.2723669132,-0.9621934653,-0.3269626228,0.0000000000,0.0000000000,1.0000000000
-0.4070881605,35.2341003418,0.1194902877,-0.3242625284,0.9182776195,0.3959371333,0.0000000000,-0.3959371333,0.9182776195,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9182776195,0.3959371333,0.5050526907,-0.3959371333,0.9182776195,-0.2177654233,0.0000000000,0.0000000000,1.0000000000,-0.9639060075,0.2662427627,0.5050526907,-0.2662427627,-0.9639060075,-0.2177654233,0.0000000000,0.0000000000,1.0000000000,-0.9639060075,0.2662427627,0.1194902877,-0.2662427627,-0.9639060075,-0.3242625284,0.0000000000,0.0000000000,1.0000000000
-0.4061056972,35.2263832092,0.1189955168,-0.3211671969,0.9186661700,0.3950347682,0.0000000000,-0.3950347682,0.9186661700,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9186661700,0.3950347682,0.5052663935,-0.3950347682,0.9186661700,-0.2172691225,0.0000000000,0.0000000000,1.0000000000,-0.9656771916,0.2597451858,0.5052663935,-0.2597451858,-0.9656771916,-0.2172691225,0.0000000000,0.0000000000,1.0000000000,-0.9656771916,0.2597451858,0.1189955168,-0.2597451858,-0.9656771916,-0.3211671969,0.0000000000,0.0000000000,1.0000000000
-0.4052691162,35.2198181152,0.1185882629,-0.3185299742,0.9189963271,0.3942660914,0.0000000000,-0.3942660914,0.9189963271,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9189963271,0.3942660914,0.5054479799,-0.3942660914,0.9189963271,-0.2168463503,0.0000000000,0.0000000000,1.0000000000,-0.9671492924,0.2542090599,0.5054479799,-0.2542090599,-0.9671492924,-0.2168463503,0.0000000000,0.0000000000,1.0000000000,-0.9671492924,0.2542090599,0.1185882629,-0.2542090599,-0.9671492924,-0.3185299742,0.0000000000,0.0000000000,1.0000000000
-0.4038068056,35.2112960815,0.1181966073,-0.3150569870,0.9195718838,0.3929218123,0.0000000000,-0.3929218123,0.9195718838,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9195718838,0.3929218123,0.5057645361,-0.3929218123,0.9195718838,-0.2161069968,0.0000000000,0.0000000000,1.0000000000,-0.9689198220,0.2473749755,0.5057645361,-0.2473749755,-0.9689198220,-0.2161069968,0.0000000000,0.0000000000,1.0000000000,-0.9689198220,0.2473749755,0.1181966073,-0.2473749755,-0.9689198220,-0.3150569870,0.0000000000,0.0000000000,1.0000000000
-0.4027279317,35.2040939331,0.1178308367,-0.3121361801,0.9199952616,0.3919294818,0.0000000000,-0.3919294818,0.9199952616,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9199952616,0.3919294818,0.5059973939,-0.3919294818,0.9199952616,-0.2155612150,0.0000000000,0.0000000000,1.0000000000,-0.9704163929,0.2414374129,0.5059973939,-0.2414374129,-0.9704163929,-0.2155612150,0.0000000000,0.0000000000,1.0000000000,-0.9704163929,0.2414374129,0.1178308367,-0.2414374129,-0.9704163929,-0.3121361801,0.0000000000,0.0000000000,1.0000000000
-0.4011611938,35.1951789856,0.1174687765,-0.3084882397,0.9206081830,0.3904876099,0.0000000000,-0.3904876099,0.9206081830,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9206081830,0.3904876099,0.5063345006,-0.3904876099,0.9206081830,-0.2147681854,0.0000000000,0.0000000000,1.0000000000,-0.9721643104,0.2343001357,0.5063345006,-0.2343001357,-0.9721643104,-0.2147681854,0.0000000000,0.0000000000,1.0000000000,-0.9721643104,0.2343001357,0.1174687765,-0.2343001357,-0.9721643104,-0.3084882397,0.0000000000,0.0000000000,1.0000000000
-0.4000260234,35.1872787476,0.1170871294,-0.3052804981,0.9210508597,0.3894423113,0.0000000000,-0.3894423113,0.9210508597,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9210508597,0.3894423113,0.5065779728,-0.3894423113,0.9210508597,-0.2141932712,0.0000000000,0.0000000000,1.0000000000,-0.9737271085,0.2277180671,0.5065779728,-0.2277180671,-0.9737271085,-0.2141932712,0.0000000000,0.0000000000,1.0000000000,-0.9737271085,0.2277180671,0.1170871294,-0.2277180671,-0.9737271085,-0.3052804981,0.0000000000,0.0000000000,1.0000000000
-0.3988230228,35.1781311035,0.1166330812,-0.3015737217,0.9215186924,0.3883340051,0.0000000000,-0.3883340051,0.9215186924,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9215186924,0.3883340051,0.5068352808,-0.3883340051,0.9215186924,-0.2135837028,0.0000000000,0.0000000000,1.0000000000,-0.9755054990,0.2199750473,0.5068352808,-0.2199750473,-0.9755054990,-0.2135837028,0.0000000000,0.0000000000,1.0000000000,-0.9755054990,0.2199750473,0.1166330812,-0.2199750473,-0.9755054990,-0.3015737217,0.0000000000,0.0000000000,1.0000000000
-0.3977627754,35.1687393188,0.1161397070,-0.2977822306,0.9219299045,0.3873567492,0.0000000000,-0.3873567492,0.9219299045,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9219299045,0.3873567492,0.5070614475,-0.3873567492,0.9219299045,-0.2130462120,0.0000000000,0.0000000000,1.0000000000,-0.9773043512,0.2118400463,0.5070614475,-0.2118400463,-0.9773043512,-0.2130462120,0.0000000000,0.0000000000,1.0000000000,-0.9773043512,0.2118400463,0.1161397070,-0.2118400463,-0.9773043512,-0.2977822306,0.0000000000,0.0000000000,1.0000000000
-0.3969564736,35.1591606140,0.1155830344,-0.2939407773,0.9222419313,0.3866132696,0.0000000000,-0.3866132696,0.9222419313,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9222419313,0.3866132696,0.5072330622,-0.3866132696,0.9222419313,-0.2126372983,0.0000000000,0.0000000000,1.0000000000,-0.9791250696,0.2032586976,0.5072330622,-0.2032586976,-0.9791250696,-0.2126372983,0.0000000000,0.0000000000,1.0000000000,-0.9791250696,0.2032586976,0.1155830344,-0.2032586976,-0.9791250696,-0.2939407773,0.0000000000,0.0000000000,1.0000000000
-0.3959975243,35.1478347778,0.1149649062,-0.2893897811,0.9226122497,0.3857287087,0.0000000000,-0.3857287087,0.9226122497,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9226122497,0.3857287087,0.5074367373,-0.3857287087,0.9226122497,-0.2121507898,0.0000000000,0.0000000000,1.0000000000,-0.9811795778,0.1930974783,0.5074367373,-0.1930974783,-0.9811795778,-0.2121507898,0.0000000000,0.0000000000,1.0000000000,-0.9811795778,0.1930974783,0.1149649062,-0.1930974783,-0.9811795778,-0.2893897811,0.0000000000,0.0000000000,1.0000000000
-0.3953793645,35.1401062012,0.1145566768,-0.2862834963,0.9228505154,0.3851583132,0.0000000000,-0.3851583132,0.9228505154,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9228505154,0.3851583132,0.5075677835,-0.3851583132,0.9228505154,-0.2118370723,0.0000000000,0.0000000000,1.0000000000,-0.9825277666,0.1861160600,0.5075677835,-0.1861160600,-0.9825277666,-0.2118370723,0.0000000000,0.0000000000,1.0000000000,-0.9825277666,0.1861160600,0.1145566768,-0.1861160600,-0.9825277666,-0.2862834963,0.0000000000,0.0000000000,1.0000000000
-0.3949359953,35.1295890808,0.1139205482,-0.2820956290,0.9230211920,0.3847491119,0.0000000000,-0.3847491119,0.9230211920,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9230211920,0.3847491119,0.5076616556,-0.3847491119,0.9230211920,-0.2116120116,0.0000000000,0.0000000000,1.0000000000,-0.9843527686,0.1762090436,0.5076616556,-0.1762090436,-0.9843527686,-0.2116120116,0.0000000000,0.0000000000,1.0000000000,-0.9843527686,0.1762090436,0.1139205482,-0.1762090436,-0.9843527686,-0.2820956290,0.0000000000,0.0000000000,1.0000000000
-0.3943869472,35.1208572388,0.1134730924,-0.2785926403,0.9232322987,0.3842422709,0.0000000000,-0.3842422709,0.9232322987,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9232322987,0.3842422709,0.5077777643,-0.3842422709,0.9232322987,-0.2113332490,0.0000000000,0.0000000000,1.0000000000,-0.9857616797,0.1681484784,0.5077777643,-0.1681484784,-0.9857616797,-0.2113332490,0.0000000000,0.0000000000,1.0000000000,-0.9857616797,0.1681484784,0.1134730924,-0.1681484784,-0.9857616797,-0.2785926403,0.0000000000,0.0000000000,1.0000000000
-0.3939629495,35.1112136841,0.1129593164,-0.2747392034,0.9233951335,0.3838507880,0.0000000000,-0.3838507880,0.9233951335,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9233951335,0.3838507880,0.5078673234,-0.3838507880,0.9233951335,-0.2111179334,0.0000000000,0.0000000000,1.0000000000,-0.9872700176,0.1590531749,0.5078673234,-0.1590531749,-0.9872700176,-0.2111179334,0.0000000000,0.0000000000,1.0000000000,-0.9872700176,0.1590531749,0.1129593164,-0.1590531749,-0.9872700176,-0.2747392034,0.0000000000,0.0000000000,1.0000000000
-0.3934637904,35.1012420654,0.1124797106,-0.2707421220,0.9235866210,0.3833898191,0.0000000000,-0.3833898191,0.9235866210,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9235866210,0.3833898191,0.5079726416,-0.3833898191,0.9235866210,-0.2108644005,0.0000000000,0.0000000000,1.0000000000,-0.9887323275,0.1496943037,0.5079726416,-0.1496943037,-0.9887323275,-0.2108644005,0.0000000000,0.0000000000,1.0000000000,-0.9887323275,0.1496943037,0.1124797106,-0.1496943037,-0.9887323275,-0.2707421220,0.0000000000,0.0000000000,1.0000000000
-0.3931889534,35.0909881592,0.1119598225,-0.2666529372,0.9236919559,0.3831359689,0.0000000000,-0.3831359689,0.9236919559,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9236919559,0.3831359689,0.5080305757,-0.3831359689,0.9236919559,-0.2107247829,0.0000000000,0.0000000000,1.0000000000,-0.9901768830,0.1398203858,0.5080305757,-0.1398203858,-0.9901768830,-0.2107247829,0.0000000000,0.0000000000,1.0000000000,-0.9901768830,0.1398203858,0.1119598225,-0.1398203858,-0.9901768830,-0.2666529372,0.0000000000,0.0000000000,1.0000000000
-0.3930171728,35.0808105469,0.1114562416,-0.2625999135,0.9237577576,0.3829772909,0.0000000000,-0.3829772909,0.9237577576,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9237577576,0.3829772909,0.5080667667,-0.3829772909,0.9237577576,-0.2106375100,0.0000000000,0.0000000000,1.0000000000,-0.9915263128,0.1299060087,0.5080667667,-0.1299060087,-0.9915263128,-0.2106375100,0.0000000000,0.0000000000,1.0000000000,-0.9915263128,0.1299060087,0.1114562416,-0.1299060087,-0.9915263128,-0.2625999135,0.0000000000,0.0000000000,1.0000000000
-0.3927477896,35.0706253052,0.1110172200,-0.2585278172,0.9238608917,0.3827284322,0.0000000000,-0.3827284322,0.9238608917,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9238608917,0.3827284322,0.5081234904,-0.3827284322,0.9238608917,-0.2105006377,0.0000000000,0.0000000000,1.0000000000,-0.9927656761,0.1200679488,0.5081234904,-0.1200679488,-0.9927656761,-0.2105006377,0.0000000000,0.0000000000,1.0000000000,-0.9927656761,0.1200679488,0.1110172200,-0.1200679488,-0.9927656761,-0.2585278172,0.0000000000,0.0000000000,1.0000000000
-0.3926019073,35.0608825684,0.1106053067,-0.2546405645,0.9239167152,0.3825936531,0.0000000000,-0.3825936531,0.9239167152,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9239167152,0.3825936531,0.5081541934,-0.3825936531,0.9239167152,-0.2104265092,0.0000000000,0.0000000000,1.0000000000,-0.9938722167,0.1105351383,0.5081541934,-0.1105351383,-0.9938722167,-0.2104265092,0.0000000000,0.0000000000,1.0000000000,-0.9938722167,0.1105351383,0.1106053067,-0.1105351383,-0.9938722167,-0.2546405645,0.0000000000,0.0000000000,1.0000000000
-0.3925883472,35.0515213013,0.1102122347,-0.2509156258,0.9239219031,0.3825811247,0.0000000000,-0.3825811247,0.9239219031,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9239219031,0.3825811247,0.5081570467,-0.3825811247,0.9239219031,-0.2104196186,0.0000000000,0.0000000000,1.0000000000,-0.9948620300,0.1012400181,0.5081570467,-0.1012400181,-0.9948620300,-0.2104196186,0.0000000000,0.0000000000,1.0000000000,-0.9948620300,0.1012400181,0.1102122347,-0.1012400181,-0.9948620300,-0.2509156258,0.0000000000,0.0000000000,1.0000000000
-0.3925961554,35.0420761108,0.1098455686,-0.2471560685,0.9239189158,0.3825883388,0.0000000000,-0.3825883388,0.9239189158,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9239189158,0.3825883388,0.5081554037,-0.3825883388,0.9239189158,-0.2104235864,0.0000000000,0.0000000000,1.0000000000,-0.9957745878,0.0918312054,0.5081554037,-0.0918312054,-0.9957745878,-0.2104235864,0.0000000000,0.0000000000,1.0000000000,-0.9957745878,0.0918312054,0.1098455686,-0.0918312054,-0.9957745878,-0.2471560685,0.0000000000,0.0000000000,1.0000000000
-0.3926177621,35.0323104858,0.1095005952,-0.2432670003,0.9239106491,0.3826083016,0.0000000000,-0.3826083016,0.9239106491,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9239106491,0.3826083016,0.5081508570,-0.3826083016,0.9239106491,-0.2104345659,0.0000000000,0.0000000000,1.0000000000,-0.9966256545,0.0820810862,0.5081508570,-0.0820810862,-0.9966256545,-0.2104345659,0.0000000000,0.0000000000,1.0000000000,-0.9966256545,0.0820810862,0.1095005952,-0.0820810862,-0.9966256545,-0.2432670003,0.0000000000,0.0000000000,1.0000000000
